customer_external_id,ticket_id,created_at,status,priority,resolution_days,csat_score
CUST-00099,ZD-101946,2026-01-21T16:09:18.286998,closed,urgent,3.0,
CUST-00792,ZD-101947,2025-09-10T16:09:18.287003,pending,normal,9.0,4.0
CUST-00214,ZD-101948,2025-08-16T16:09:18.287009,solved,high,10.0,4.0
CUST-00016,ZD-101949,2025-04-24T16:09:18.287015,open,low,14.0,5.0
CUST-00664,ZD-101950,2024-11-18T16:09:18.287021,pending,high,6.0,4.0
CUST-00848,ZD-101951,2024-08-21T16:09:18.287026,open,low,6.0,3.0
CUST-00469,ZD-101952,2024-12-16T16:09:18.287032,closed,normal,5.0,
CUST-00446,ZD-101953,2025-02-02T16:09:18.287038,pending,high,4.0,
CUST-00960,ZD-101954,2025-11-18T16:09:18.287043,solved,low,1.0,1.0
CUST-00631,ZD-101955,2025-01-02T16:09:18.287049,pending,low,1.0,5.0
CUST-00515,ZD-101956,2024-07-12T16:09:18.287058,solved,high,12.0,5.0
CUST-00216,ZD-101957,2025-07-14T16:09:18.287064,pending,urgent,12.0,1.0
CUST-00200,ZD-101958,2024-11-04T16:09:18.287069,open,urgent,1.0,5.0
CUST-00929,ZD-101959,2025-01-18T16:09:18.287075,open,normal,0.0,
CUST-00290,ZD-101960,2025-05-29T16:09:18.287080,open,high,14.0,5.0
CUST-00689,ZD-101961,2025-06-25T16:09:18.287086,pending,low,0.0,1.0
CUST-00026,ZD-101962,2025-09-23T16:09:18.287092,open,high,12.0,4.0
CUST-00174,ZD-101963,2024-07-22T16:09:18.287097,closed,urgent,6.0,3.0
CUST-00631,ZD-101964,2025-01-21T16:09:18.287106,solved,urgent,13.0,3.0
CUST-00961,ZD-101965,2025-01-24T16:09:18.287114,closed,urgent,11.0,4.0
CUST-00529,ZD-101966,2025-09-18T16:09:18.287120,closed,low,6.0,3.0
CUST-00516,ZD-101967,2025-10-29T16:09:18.287126,pending,high,10.0,
CUST-00162,ZD-101968,2025-04-03T16:09:18.287132,solved,low,3.0,1.0
CUST-00447,ZD-101969,2026-02-16T16:09:18.287137,closed,low,10.0,
CUST-00724,ZD-101970,2024-08-20T16:09:18.287143,solved,urgent,14.0,1.0
CUST-00760,ZD-101971,2025-10-17T16:09:18.287149,open,normal,7.0,3.0
CUST-00668,ZD-101972,2025-07-15T16:09:18.287154,closed,normal,4.0,5.0
CUST-00788,ZD-101973,2025-06-06T16:09:18.287160,solved,high,10.0,1.0
CUST-00957,ZD-101974,2025-10-03T16:09:18.287165,solved,low,10.0,1.0
CUST-00470,ZD-101975,2025-10-25T16:09:18.287171,closed,high,1.0,4.0
CUST-00916,ZD-101976,2025-08-27T16:09:18.287176,solved,urgent,1.0,4.0
CUST-00934,ZD-101977,2025-07-30T16:09:18.287182,solved,urgent,6.0,1.0
CUST-00423,ZD-101978,2025-12-14T16:09:18.287188,solved,normal,7.0,5.0
CUST-00384,ZD-101979,2025-04-12T16:09:18.287194,pending,normal,10.0,3.0
CUST-00305,ZD-101980,2026-02-17T16:09:18.287205,closed,low,14.0,1.0
CUST-00999,ZD-101981,2025-03-13T16:09:18.287211,pending,low,5.0,3.0
CUST-00534,ZD-101982,2025-06-12T16:09:18.287217,solved,normal,14.0,
CUST-00030,ZD-101983,2024-08-28T16:09:18.287222,closed,normal,0.0,4.0
CUST-00117,ZD-101984,2025-07-20T16:09:18.287230,open,normal,0.0,3.0
CUST-00085,ZD-101985,2025-10-21T16:09:18.287236,open,urgent,4.0,3.0
CUST-00976,ZD-101986,2025-11-25T16:09:18.287242,open,urgent,5.0,5.0
CUST-00446,ZD-101987,2024-09-21T16:09:18.287248,closed,high,6.0,3.0
CUST-00202,ZD-101988,2025-05-16T16:09:18.287253,solved,high,6.0,3.0
CUST-00813,ZD-101989,2025-08-01T16:09:18.287259,pending,urgent,11.0,5.0
CUST-00433,ZD-101990,2025-05-25T16:09:18.287265,open,low,13.0,
CUST-00392,ZD-101991,2024-12-15T16:09:18.287271,open,high,3.0,1.0
CUST-00460,ZD-101992,2025-09-09T16:09:18.287276,solved,high,14.0,
CUST-00419,ZD-101993,2025-05-03T16:09:18.287299,open,urgent,9.0,1.0
CUST-00117,ZD-101994,2025-08-27T16:09:18.287308,open,urgent,12.0,3.0
CUST-00366,ZD-101995,2025-06-21T16:09:18.287314,closed,high,1.0,4.0
CUST-00148,ZD-101996,2025-04-12T16:09:18.287324,solved,high,1.0,1.0
CUST-00734,ZD-101997,2025-03-28T16:09:18.287330,pending,high,3.0,3.0
CUST-00575,ZD-101998,2025-12-22T16:09:18.287336,open,normal,6.0,
CUST-00222,ZD-101999,2025-11-14T16:09:18.287341,open,low,8.0,
